time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,city,latitude,longitude
2025-05-11,26.0,32.1,21.0,8.0,10.9,Bangalore,12.9716,77.5946
2025-05-12,25.6,31.2,20.9,1.2,14.5,Bangalore,12.9716,77.5946
2025-05-13,25.1,33.5,20.7,4.7,17.9,Bangalore,12.9716,77.5946
2025-05-14,26.2,32.4,20.8,1.6,11.2,Bangalore,12.9716,77.5946
2025-05-15,25.8,33.1,21.1,1.8,12.8,Bangalore,12.9716,77.5946
2025-05-16,25.3,30.9,21.3,3.6,13.4,Bangalore,12.9716,77.5946
2025-05-17,23.6,29.4,21.1,22.6,12.1,Bangalore,12.9716,77.5946
2025-05-18,24.0,29.1,20.5,16.5,11.1,Bangalore,12.9716,77.5946
2025-05-19,23.2,28.3,21.1,14.9,11.1,Bangalore,12.9716,77.5946
2025-05-20,22.7,27.4,20.8,15.2,12.0,Bangalore,12.9716,77.5946
2025-05-21,22.8,26.5,20.5,7.9,18.6,Bangalore,12.9716,77.5946
2025-05-22,23.6,28.6,19.3,0.1,18.9,Bangalore,12.9716,77.5946
2025-05-23,23.6,28.1,20.5,3.1,22.2,Bangalore,12.9716,77.5946
2025-05-24,22.7,25.5,20.8,5.5,27.2,Bangalore,12.9716,77.5946
2025-05-25,22.7,26.9,20.3,7.6,29.2,Bangalore,12.9716,77.5946
2025-05-26,21.6,25.5,20.1,15.2,24.6,Bangalore,12.9716,77.5946
2025-05-27,22.8,26.3,20.4,3.2,28.8,Bangalore,12.9716,77.5946
2025-05-28,23.1,26.4,20.9,3.3,27.6,Bangalore,12.9716,77.5946
2025-05-29,22.4,26.0,20.7,6.4,24.0,Bangalore,12.9716,77.5946
2025-05-30,22.1,24.2,20.5,2.2,19.9,Bangalore,12.9716,77.5946
2025-05-31,24.2,29.5,21.0,0.1,20.4,Bangalore,12.9716,77.5946
2025-06-01,24.2,29.6,19.7,0.0,16.4,Bangalore,12.9716,77.5946
2025-06-02,23.7,28.9,19.5,1.5,20.2,Bangalore,12.9716,77.5946
2025-06-03,23.6,28.8,19.9,1.8,20.9,Bangalore,12.9716,77.5946
2025-06-04,24.3,29.3,19.4,0.5,15.1,Bangalore,12.9716,77.5946
2025-06-05,24.6,30.2,19.4,0.0,12.9,Bangalore,12.9716,77.5946
2025-06-06,25.8,31.6,20.0,0.2,13.1,Bangalore,12.9716,77.5946
2025-06-07,25.6,30.9,20.2,0.3,13.0,Bangalore,12.9716,77.5946
2025-06-08,25.6,31.8,20.2,2.9,12.4,Bangalore,12.9716,77.5946
2025-06-09,23.8,28.8,20.3,11.9,16.0,Bangalore,12.9716,77.5946
2025-06-10,23.8,29.8,20.1,5.0,17.2,Bangalore,12.9716,77.5946
2025-06-11,23.3,27.8,20.4,7.0,16.9,Bangalore,12.9716,77.5946
2025-06-12,22.9,27.6,20.3,2.3,17.7,Bangalore,12.9716,77.5946
2025-06-13,22.6,26.2,20.4,3.9,17.2,Bangalore,12.9716,77.5946
2025-06-14,22.5,27.0,20.0,5.7,21.6,Bangalore,12.9716,77.5946
2025-06-15,21.9,24.3,20.5,4.0,28.8,Bangalore,12.9716,77.5946
2025-06-16,22.3,25.9,20.1,8.8,29.9,Bangalore,12.9716,77.5946
2025-06-17,22.3,26.2,20.1,6.6,23.3,Bangalore,12.9716,77.5946
2025-06-18,23.2,27.7,19.9,1.0,20.3,Bangalore,12.9716,77.5946
2025-06-19,23.7,28.7,20.0,0.0,23.1,Bangalore,12.9716,77.5946
2025-06-20,23.4,28.7,19.8,0.5,21.5,Bangalore,12.9716,77.5946
2025-06-21,23.5,28.2,19.7,0.2,22.3,Bangalore,12.9716,77.5946
2025-06-22,23.0,29.0,20.1,1.5,24.1,Bangalore,12.9716,77.5946
2025-06-23,22.8,26.9,19.9,1.1,26.5,Bangalore,12.9716,77.5946
2025-06-24,23.3,27.0,20.6,0.9,28.9,Bangalore,12.9716,77.5946
2025-06-25,22.9,27.4,20.2,8.6,25.8,Bangalore,12.9716,77.5946
2025-06-26,23.3,28.0,20.6,2.6,25.2,Bangalore,12.9716,77.5946
2025-06-27,23.0,27.9,19.5,0.6,21.4,Bangalore,12.9716,77.5946
2025-06-28,23.3,29.4,20.4,5.0,21.6,Bangalore,12.9716,77.5946
2025-06-29,23.7,29.3,20.0,0.2,25.9,Bangalore,12.9716,77.5946
2025-06-30,23.7,29.4,19.2,1.0,24.3,Bangalore,12.9716,77.5946
2025-07-01,23.7,28.5,20.1,0.1,22.4,Bangalore,12.9716,77.5946
2025-07-02,22.8,28.4,20.1,8.9,22.0,Bangalore,12.9716,77.5946
2025-07-03,22.0,25.2,19.7,5.5,23.5,Bangalore,12.9716,77.5946
2025-07-04,23.5,28.0,20.0,1.6,23.9,Bangalore,12.9716,77.5946
2025-07-05,23.2,28.3,20.4,2.8,26.7,Bangalore,12.9716,77.5946
2025-07-06,23.1,27.3,20.2,2.0,28.5,Bangalore,12.9716,77.5946
2025-07-07,23.7,28.0,20.3,0.8,27.6,Bangalore,12.9716,77.5946
2025-07-08,24.3,30.1,19.9,0.4,25.7,Bangalore,12.9716,77.5946
2025-07-09,23.8,29.0,19.7,1.5,23.5,Bangalore,12.9716,77.5946
2025-07-10,23.5,29.5,20.1,5.3,18.8,Bangalore,12.9716,77.5946
2025-07-11,23.0,28.6,19.9,5.0,19.7,Bangalore,12.9716,77.5946
2025-07-12,23.3,27.8,20.0,0.8,22.2,Bangalore,12.9716,77.5946
2025-07-13,23.0,28.2,19.7,7.6,19.2,Bangalore,12.9716,77.5946
2025-07-14,22.6,26.5,19.6,8.8,20.6,Bangalore,12.9716,77.5946
